iso3,ipc phase cutoff,year,month,indicator,grouping,value
SOM,3,2013,11,Conflict,Critical,2
SOM,3,2013,11,Drought NDVI,Typical,74
SOM,3,2013,11,Drought rainfall,Typical,74
SOM,3,2013,11,Exchange rates,Typical,74
SOM,3,2013,11,Food prices,Typical,74
SOM,3,2013,11,Fuel prices,Typical,74
SOM,3,2013,11,Heavy rainfall,Typical,71
SOM,3,2013,11,Heavy rainfall,Heightened,3
SOM,3,2013,12,Conflict,Typical,50
SOM,3,2013,12,Conflict,Heightened,24
SOM,3,2013,12,Drought NDVI,Typical,74
SOM,3,2013,12,Drought rainfall,Typical,74
SOM,3,2013,12,Exchange rates,Typical,74
SOM,3,2013,12,Food prices,Typical,74
SOM,3,2013,12,Fuel prices,Typical,74
SOM,3,2013,12,Heavy rainfall,Typical,74
SOM,3,2014,1,Conflict,Typical,54
SOM,3,2014,1,Conflict,Heightened,20
SOM,3,2014,1,Drought NDVI,Typical,74
SOM,3,2014,1,Drought rainfall,Typical,74
SOM,3,2014,1,Exchange rates,Typical,74
SOM,3,2014,1,Food prices,Typical,73
SOM,3,2014,1,Food prices,Heightened,1
SOM,3,2014,1,Fuel prices,Typical,74
SOM,3,2014,1,Heavy rainfall,Typical,74
SOM,3,2014,2,Conflict,Typical,54
SOM,3,2014,2,Conflict,Heightened,19
SOM,3,2014,2,Conflict,Critical,1
SOM,3,2014,2,Drought NDVI,Typical,74
SOM,3,2014,2,Drought rainfall,Typical,74
SOM,3,2014,2,Exchange rates,Typical,74
SOM,3,2014,2,Food prices,Typical,74
SOM,3,2014,2,Fuel prices,Typical,74
SOM,3,2014,2,Heavy rainfall,Typical,74
SOM,3,2014,3,Conflict,Typical,45
SOM,3,2014,3,Conflict,Heightened,24
SOM,3,2014,3,Conflict,Critical,5
SOM,3,2014,3,Drought NDVI,Typical,74
SOM,3,2014,3,Drought rainfall,Typical,74
SOM,3,2014,3,Exchange rates,Typical,74
SOM,3,2014,3,Food prices,Typical,73
SOM,3,2014,3,Food prices,Heightened,1
SOM,3,2014,3,Fuel prices,Typical,74
SOM,3,2014,3,Heavy rainfall,Typical,74
SOM,3,2014,4,Conflict,Typical,48
SOM,3,2014,4,Conflict,Heightened,24
SOM,3,2014,4,Conflict,Critical,2
SOM,3,2014,4,Drought NDVI,Typical,74
SOM,3,2014,4,Drought rainfall,Typical,74
SOM,3,2014,4,Exchange rates,Typical,74
SOM,3,2014,4,Food prices,Typical,70
SOM,3,2014,4,Food prices,Heightened,4
SOM,3,2014,4,Fuel prices,Typical,73
SOM,3,2014,4,Fuel prices,Heightened,1
SOM,3,2014,4,Heavy rainfall,Typical,74
SOM,3,2014,5,Conflict,Typical,44
SOM,3,2014,5,Conflict,Heightened,28
SOM,3,2014,5,Conflict,Critical,2
SOM,3,2014,5,Drought NDVI,Typical,74
SOM,3,2014,5,Drought rainfall,Typical,74
SOM,3,2014,5,Exchange rates,Typical,74
SOM,3,2014,5,Food prices,Typical,60
SOM,3,2014,5,Food prices,Heightened,14
SOM,3,2014,5,Fuel prices,Typical,72
SOM,3,2014,5,Fuel prices,Heightened,2
SOM,3,2014,5,Heavy rainfall,Typical,71
SOM,3,2014,5,Heavy rainfall,Heightened,3
SOM,3,2014,6,Conflict,Typical,42
SOM,3,2014,6,Conflict,Heightened,25
SOM,3,2014,6,Conflict,Critical,7
SOM,3,2014,6,Drought NDVI,Typical,74
SOM,3,2014,6,Drought rainfall,Typical,74
SOM,3,2014,6,Exchange rates,Typical,74
SOM,3,2014,6,Food prices,Typical,57
SOM,3,2014,6,Food prices,Heightened,17
SOM,3,2014,6,Fuel prices,Typical,71
SOM,3,2014,6,Fuel prices,Heightened,3
SOM,3,2014,6,Heavy rainfall,Typical,74
SOM,3,2014,7,Conflict,Typical,38
SOM,3,2014,7,Conflict,Heightened,34
SOM,3,2014,7,Conflict,Critical,2
SOM,3,2014,7,Drought NDVI,Typical,74
SOM,3,2014,7,Drought rainfall,Typical,73
SOM,3,2014,7,Drought rainfall,Heightened,1
SOM,3,2014,7,Exchange rates,Typical,74
SOM,3,2014,7,Food prices,Typical,50
SOM,3,2014,7,Food prices,Heightened,24
SOM,3,2014,7,Fuel prices,Typical,71
SOM,3,2014,7,Fuel prices,Heightened,3
SOM,3,2014,7,Heavy rainfall,Typical,74
SOM,3,2014,8,Conflict,Typical,38
SOM,3,2014,8,Conflict,Heightened,28
SOM,3,2014,8,Conflict,Critical,8
SOM,3,2014,8,Drought NDVI,Typical,74
SOM,3,2014,8,Drought rainfall,Typical,67
SOM,3,2014,8,Drought rainfall,Heightened,5
SOM,3,2014,8,Drought rainfall,Critical,2
SOM,3,2014,8,Exchange rates,Typical,74
SOM,3,2014,8,Food prices,Typical,45
SOM,3,2014,8,Food prices,Heightened,29
SOM,3,2014,8,Fuel prices,Typical,65
SOM,3,2014,8,Fuel prices,Heightened,9
SOM,3,2014,8,Heavy rainfall,Typical,74
SOM,3,2014,9,Conflict,Typical,48
SOM,3,2014,9,Conflict,Heightened,26
SOM,3,2014,9,Drought NDVI,Typical,74
SOM,3,2014,9,Drought rainfall,Typical,70
SOM,3,2014,9,Drought rainfall,Heightened,3
SOM,3,2014,9,Drought rainfall,Critical,1
SOM,3,2014,9,Exchange rates,Typical,74
SOM,3,2014,9,Food prices,Typical,58
SOM,3,2014,9,Food prices,Heightened,16
SOM,3,2014,9,Fuel prices,Typical,73
SOM,3,2014,9,Fuel prices,Heightened,1
SOM,3,2014,9,Heavy rainfall,Typical,74
SOM,3,2014,10,Conflict,Typical,45
SOM,3,2014,10,Conflict,Heightened,29
SOM,3,2014,10,Drought NDVI,Typical,73
SOM,3,2014,10,Drought NDVI,Critical,1
SOM,3,2014,10,Drought rainfall,Typical,71
SOM,3,2014,10,Drought rainfall,Heightened,3
SOM,3,2014,10,Exchange rates,Typical,74
SOM,3,2014,10,Food prices,Typical,54
SOM,3,2014,10,Food prices,Heightened,20
SOM,3,2014,10,Fuel prices,Typical,73
SOM,3,2014,10,Fuel prices,Heightened,1
SOM,3,2014,10,Heavy rainfall,Typical,70
SOM,3,2014,10,Heavy rainfall,Heightened,4
SOM,3,2014,11,Conflict,Typical,48
SOM,3,2014,11,Conflict,Heightened,23
SOM,3,2014,11,Conflict,Critical,3
SOM,3,2014,11,Drought NDVI,Typical,73
SOM,3,2014,11,Drought NDVI,Heightened,1
SOM,3,2014,11,Drought rainfall,Typical,70
SOM,3,2014,11,Drought rainfall,Heightened,4
SOM,3,2014,11,Exchange rates,Typical,74
SOM,3,2014,11,Food prices,Typical,47
SOM,3,2014,11,Food prices,Heightened,27
SOM,3,2014,11,Fuel prices,Typical,64
SOM,3,2014,11,Fuel prices,Heightened,10
SOM,3,2014,11,Heavy rainfall,Typical,74
SOM,3,2014,12,Conflict,Typical,40
SOM,3,2014,12,Conflict,Heightened,33
SOM,3,2014,12,Conflict,Critical,1
SOM,3,2014,12,Drought NDVI,Typical,72
SOM,3,2014,12,Drought NDVI,Heightened,2
SOM,3,2014,12,Drought rainfall,Typical,72
SOM,3,2014,12,Drought rainfall,Heightened,2
SOM,3,2014,12,Exchange rates,Typical,74
SOM,3,2014,12,Food prices,Typical,49
SOM,3,2014,12,Food prices,Heightened,25
SOM,3,2014,12,Fuel prices,Typical,67
SOM,3,2014,12,Fuel prices,Heightened,7
SOM,3,2014,12,Heavy rainfall,Typical,74
SOM,3,2015,1,Conflict,Typical,43
SOM,3,2015,1,Conflict,Heightened,28
SOM,3,2015,1,Conflict,Critical,3
SOM,3,2015,1,Drought NDVI,Typical,72
SOM,3,2015,1,Drought NDVI,Heightened,2
SOM,3,2015,1,Drought rainfall,Typical,74
SOM,3,2015,1,Exchange rates,Typical,74
SOM,3,2015,1,Food prices,Typical,53
SOM,3,2015,1,Food prices,Heightened,21
SOM,3,2015,1,Fuel prices,Typical,71
SOM,3,2015,1,Fuel prices,Heightened,3
SOM,3,2015,1,Heavy rainfall,Typical,74
SOM,3,2015,2,Conflict,Typical,43
SOM,3,2015,2,Conflict,Heightened,26
SOM,3,2015,2,Conflict,Critical,5
SOM,3,2015,2,Drought NDVI,Typical,71
SOM,3,2015,2,Drought NDVI,Heightened,3
SOM,3,2015,2,Drought rainfall,Typical,74
SOM,3,2015,2,Exchange rates,Typical,74
SOM,3,2015,2,Food prices,Typical,61
SOM,3,2015,2,Food prices,Heightened,13
SOM,3,2015,2,Fuel prices,Typical,73
SOM,3,2015,2,Fuel prices,Heightened,1
SOM,3,2015,2,Heavy rainfall,Typical,74
SOM,3,2015,3,Conflict,Typical,53
SOM,3,2015,3,Conflict,Heightened,21
SOM,3,2015,3,Drought NDVI,Typical,72
SOM,3,2015,3,Drought NDVI,Heightened,2
SOM,3,2015,3,Drought rainfall,Typical,74
SOM,3,2015,3,Exchange rates,Typical,74
SOM,3,2015,3,Food prices,Typical,68
SOM,3,2015,3,Food prices,Heightened,6
SOM,3,2015,3,Fuel prices,Typical,73
SOM,3,2015,3,Fuel prices,Heightened,1
SOM,3,2015,3,Heavy rainfall,Typical,73
SOM,3,2015,3,Heavy rainfall,Heightened,1
SOM,3,2015,4,Conflict,Typical,64
SOM,3,2015,4,Conflict,Heightened,10
SOM,3,2015,4,Drought NDVI,Typical,72
SOM,3,2015,4,Drought NDVI,Heightened,2
SOM,3,2015,4,Drought rainfall,Typical,74
SOM,3,2015,4,Exchange rates,Typical,74
SOM,3,2015,4,Food prices,Typical,63
SOM,3,2015,4,Food prices,Heightened,11
SOM,3,2015,4,Fuel prices,Typical,73
SOM,3,2015,4,Fuel prices,Heightened,1
SOM,3,2015,4,Heavy rainfall,Typical,71
SOM,3,2015,4,Heavy rainfall,Heightened,3
SOM,3,2015,5,Conflict,Typical,59
SOM,3,2015,5,Conflict,Heightened,15
SOM,3,2015,5,Drought NDVI,Typical,73
SOM,3,2015,5,Drought NDVI,Heightened,1
SOM,3,2015,5,Drought rainfall,Typical,74
SOM,3,2015,5,Exchange rates,Typical,74
SOM,3,2015,5,Food prices,Typical,67
SOM,3,2015,5,Food prices,Heightened,7
SOM,3,2015,5,Fuel prices,Typical,71
SOM,3,2015,5,Fuel prices,Heightened,3
SOM,3,2015,5,Heavy rainfall,Typical,74
SOM,3,2015,6,Conflict,Typical,59
SOM,3,2015,6,Conflict,Heightened,15
SOM,3,2015,6,Drought NDVI,Typical,73
SOM,3,2015,6,Drought NDVI,Critical,1
SOM,3,2015,6,Drought rainfall,Typical,74
SOM,3,2015,6,Exchange rates,Typical,74
SOM,3,2015,6,Food prices,Typical,70
SOM,3,2015,6,Food prices,Heightened,4
SOM,3,2015,6,Fuel prices,Typical,73
SOM,3,2015,6,Fuel prices,Heightened,1
SOM,3,2015,6,Heavy rainfall,Typical,74
SOM,3,2015,7,Conflict,Typical,46
SOM,3,2015,7,Conflict,Heightened,28
SOM,3,2015,7,Drought NDVI,Typical,73
SOM,3,2015,7,Drought NDVI,Critical,1
SOM,3,2015,7,Drought rainfall,Typical,74
SOM,3,2015,7,Exchange rates,Typical,74
SOM,3,2015,7,Food prices,Typical,71
SOM,3,2015,7,Food prices,Heightened,3
SOM,3,2015,7,Fuel prices,Typical,72
SOM,3,2015,7,Fuel prices,Heightened,2
SOM,3,2015,7,Heavy rainfall,Typical,74
SOM,3,2015,8,Conflict,Typical,42
SOM,3,2015,8,Conflict,Heightened,27
SOM,3,2015,8,Conflict,Critical,5
SOM,3,2015,8,Drought NDVI,Typical,73
SOM,3,2015,8,Drought NDVI,Heightened,1
SOM,3,2015,8,Drought rainfall,Typical,71
SOM,3,2015,8,Drought rainfall,Heightened,3
SOM,3,2015,8,Exchange rates,Typical,74
SOM,3,2015,8,Food prices,Typical,69
SOM,3,2015,8,Food prices,Heightened,5
SOM,3,2015,8,Fuel prices,Typical,72
SOM,3,2015,8,Fuel prices,Heightened,2
SOM,3,2015,8,Heavy rainfall,Typical,74
SOM,3,2015,9,Conflict,Typical,35
SOM,3,2015,9,Conflict,Heightened,35
SOM,3,2015,9,Conflict,Critical,4
SOM,3,2015,9,Drought NDVI,Typical,73
SOM,3,2015,9,Drought NDVI,Heightened,1
SOM,3,2015,9,Drought rainfall,Typical,71
SOM,3,2015,9,Drought rainfall,Heightened,3
SOM,3,2015,9,Exchange rates,Typical,74
SOM,3,2015,9,Food prices,Typical,66
SOM,3,2015,9,Food prices,Heightened,8
SOM,3,2015,9,Fuel prices,Typical,66
SOM,3,2015,9,Fuel prices,Heightened,7
SOM,3,2015,9,Fuel prices,Critical,1
SOM,3,2015,9,Heavy rainfall,Typical,74
SOM,3,2015,10,Conflict,Typical,48
SOM,3,2015,10,Conflict,Heightened,26
SOM,3,2015,10,Drought NDVI,Typical,72
SOM,3,2015,10,Drought NDVI,Heightened,1
SOM,3,2015,10,Drought NDVI,Critical,1
SOM,3,2015,10,Drought rainfall,Typical,69
SOM,3,2015,10,Drought rainfall,Heightened,3
SOM,3,2015,10,Drought rainfall,Critical,2
SOM,3,2015,10,Exchange rates,Typical,74
SOM,3,2015,10,Food prices,Typical,47
SOM,3,2015,10,Food prices,Heightened,27
SOM,3,2015,10,Fuel prices,Typical,62
SOM,3,2015,10,Fuel prices,Heightened,12
SOM,3,2015,10,Heavy rainfall,Typical,59
SOM,3,2015,10,Heavy rainfall,Heightened,15
SOM,3,2015,11,Conflict,Typical,43
SOM,3,2015,11,Conflict,Heightened,28
SOM,3,2015,11,Conflict,Critical,3
SOM,3,2015,11,Drought NDVI,Typical,72
SOM,3,2015,11,Drought NDVI,Heightened,1
SOM,3,2015,11,Drought NDVI,Critical,1
SOM,3,2015,11,Drought rainfall,Typical,69
SOM,3,2015,11,Drought rainfall,Heightened,4
SOM,3,2015,11,Drought rainfall,Critical,1
SOM,3,2015,11,Exchange rates,Typical,74
SOM,3,2015,11,Food prices,Typical,67
SOM,3,2015,11,Food prices,Heightened,7
SOM,3,2015,11,Fuel prices,Typical,53
SOM,3,2015,11,Fuel prices,Heightened,21
SOM,3,2015,11,Heavy rainfall,Typical,71
SOM,3,2015,11,Heavy rainfall,Heightened,3
SOM,3,2015,12,Conflict,Typical,48
SOM,3,2015,12,Conflict,Heightened,23
SOM,3,2015,12,Conflict,Critical,3
SOM,3,2015,12,Drought NDVI,Typical,72
SOM,3,2015,12,Drought NDVI,Critical,2
SOM,3,2015,12,Drought rainfall,Typical,69
SOM,3,2015,12,Drought rainfall,Heightened,5
SOM,3,2015,12,Exchange rates,Typical,74
SOM,3,2015,12,Food prices,Typical,67
SOM,3,2015,12,Food prices,Heightened,7
SOM,3,2015,12,Fuel prices,Typical,54
SOM,3,2015,12,Fuel prices,Heightened,19
SOM,3,2015,12,Fuel prices,Critical,1
SOM,3,2015,12,Heavy rainfall,Typical,74
SOM,3,2016,1,Conflict,Typical,57
SOM,3,2016,1,Conflict,Heightened,17
SOM,3,2016,1,Drought NDVI,Typical,72
SOM,3,2016,1,Drought NDVI,Heightened,1
SOM,3,2016,1,Drought NDVI,Critical,1
SOM,3,2016,1,Drought rainfall,Typical,74
SOM,3,2016,1,Exchange rates,Typical,74
SOM,3,2016,1,Food prices,Typical,69
SOM,3,2016,1,Food prices,Heightened,5
SOM,3,2016,1,Fuel prices,Typical,70
SOM,3,2016,1,Fuel prices,Heightened,4
SOM,3,2016,1,Heavy rainfall,Typical,74
SOM,3,2016,2,Conflict,Typical,50
SOM,3,2016,2,Conflict,Heightened,24
SOM,3,2016,2,Drought NDVI,Typical,72
SOM,3,2016,2,Drought NDVI,Heightened,2
SOM,3,2016,2,Drought rainfall,Typical,74
SOM,3,2016,2,Exchange rates,Typical,74
SOM,3,2016,2,Food prices,Typical,74
SOM,3,2016,2,Fuel prices,Typical,74
SOM,3,2016,2,Heavy rainfall,Typical,74
SOM,3,2016,3,Conflict,Typical,39
SOM,3,2016,3,Conflict,Heightened,24
SOM,3,2016,3,Conflict,Critical,11
SOM,3,2016,3,Drought NDVI,Typical,72
SOM,3,2016,3,Drought NDVI,Heightened,1
SOM,3,2016,3,Drought NDVI,Critical,1
SOM,3,2016,3,Drought rainfall,Typical,73
SOM,3,2016,3,Drought rainfall,Heightened,1
SOM,3,2016,3,Exchange rates,Typical,74
SOM,3,2016,3,Food prices,Typical,74
SOM,3,2016,3,Fuel prices,Typical,74
SOM,3,2016,3,Heavy rainfall,Typical,74
SOM,3,2016,4,Conflict,Typical,39
SOM,3,2016,4,Conflict,Heightened,33
SOM,3,2016,4,Conflict,Critical,2
SOM,3,2016,4,Drought NDVI,Typical,74
SOM,3,2016,4,Drought rainfall,Typical,74
SOM,3,2016,4,Exchange rates,Typical,74
SOM,3,2016,4,Food prices,Typical,74
SOM,3,2016,4,Fuel prices,Typical,74
SOM,3,2016,4,Heavy rainfall,Typical,68
SOM,3,2016,4,Heavy rainfall,Heightened,2
SOM,3,2016,4,Heavy rainfall,Critical,4
SOM,3,2016,5,Conflict,Typical,36
SOM,3,2016,5,Conflict,Heightened,38
SOM,3,2016,5,Drought NDVI,Typical,74
SOM,3,2016,5,Drought rainfall,Typical,73
SOM,3,2016,5,Drought rainfall,Heightened,1
SOM,3,2016,5,Exchange rates,Typical,74
SOM,3,2016,5,Food prices,Typical,74
SOM,3,2016,5,Fuel prices,Typical,74
SOM,3,2016,5,Heavy rainfall,Typical,73
SOM,3,2016,5,Heavy rainfall,Heightened,1
SOM,3,2016,6,Conflict,Typical,31
SOM,3,2016,6,Conflict,Heightened,42
SOM,3,2016,6,Conflict,Critical,1
SOM,3,2016,6,Drought NDVI,Typical,74
SOM,3,2016,6,Drought rainfall,Typical,72
SOM,3,2016,6,Drought rainfall,Heightened,2
SOM,3,2016,6,Exchange rates,Typical,74
SOM,3,2016,6,Food prices,Typical,74
SOM,3,2016,6,Fuel prices,Typical,74
SOM,3,2016,6,Heavy rainfall,Typical,74
SOM,3,2016,7,Conflict,Typical,37
SOM,3,2016,7,Conflict,Heightened,37
SOM,3,2016,7,Drought NDVI,Typical,74
SOM,3,2016,7,Drought rainfall,Typical,73
SOM,3,2016,7,Drought rainfall,Heightened,1
SOM,3,2016,7,Exchange rates,Typical,74
SOM,3,2016,7,Food prices,Typical,74
SOM,3,2016,7,Fuel prices,Typical,74
SOM,3,2016,7,Heavy rainfall,Typical,74
SOM,3,2016,8,Conflict,Typical,41
SOM,3,2016,8,Conflict,Heightened,33
SOM,3,2016,8,Drought NDVI,Typical,74
SOM,3,2016,8,Drought rainfall,Typical,66
SOM,3,2016,8,Drought rainfall,Heightened,8
SOM,3,2016,8,Exchange rates,Typical,74
SOM,3,2016,8,Food prices,Typical,73
SOM,3,2016,8,Food prices,Heightened,1
SOM,3,2016,8,Fuel prices,Typical,74
SOM,3,2016,8,Heavy rainfall,Typical,74
SOM,3,2016,9,Conflict,Typical,57
SOM,3,2016,9,Conflict,Heightened,17
SOM,3,2016,9,Drought NDVI,Typical,74
SOM,3,2016,9,Drought rainfall,Typical,62
SOM,3,2016,9,Drought rainfall,Heightened,10
SOM,3,2016,9,Drought rainfall,Critical,2
SOM,3,2016,9,Exchange rates,Typical,74
SOM,3,2016,9,Food prices,Typical,74
SOM,3,2016,9,Fuel prices,Typical,74
SOM,3,2016,9,Heavy rainfall,Typical,74
SOM,3,2016,10,Conflict,Typical,43
SOM,3,2016,10,Conflict,Heightened,29
SOM,3,2016,10,Conflict,Critical,2
SOM,3,2016,10,Drought NDVI,Typical,71
SOM,3,2016,10,Drought NDVI,Heightened,3
SOM,3,2016,10,Drought rainfall,Typical,37
SOM,3,2016,10,Drought rainfall,Heightened,18
SOM,3,2016,10,Drought rainfall,Critical,19
SOM,3,2016,10,Exchange rates,Typical,74
SOM,3,2016,10,Food prices,Typical,74
SOM,3,2016,10,Fuel prices,Typical,74
SOM,3,2016,10,Heavy rainfall,Typical,74
SOM,3,2016,11,Conflict,Typical,49
SOM,3,2016,11,Conflict,Heightened,22
SOM,3,2016,11,Conflict,Critical,3
SOM,3,2016,11,Drought NDVI,Typical,66
SOM,3,2016,11,Drought NDVI,Heightened,2
SOM,3,2016,11,Drought NDVI,Critical,6
SOM,3,2016,11,Drought rainfall,Typical,23
SOM,3,2016,11,Drought rainfall,Heightened,26
SOM,3,2016,11,Drought rainfall,Critical,25
SOM,3,2016,11,Exchange rates,Typical,74
SOM,3,2016,11,Food prices,Typical,72
SOM,3,2016,11,Food prices,Heightened,2
SOM,3,2016,11,Fuel prices,Typical,73
SOM,3,2016,11,Fuel prices,Heightened,1
SOM,3,2016,11,Heavy rainfall,Typical,74
SOM,3,2016,12,Conflict,Typical,48
SOM,3,2016,12,Conflict,Heightened,25
SOM,3,2016,12,Conflict,Critical,1
SOM,3,2016,12,Drought NDVI,Typical,58
SOM,3,2016,12,Drought NDVI,Heightened,8
SOM,3,2016,12,Drought NDVI,Critical,8
SOM,3,2016,12,Drought rainfall,Typical,40
SOM,3,2016,12,Drought rainfall,Heightened,32
SOM,3,2016,12,Drought rainfall,Critical,2
SOM,3,2016,12,Exchange rates,Typical,74
SOM,3,2016,12,Food prices,Typical,50
SOM,3,2016,12,Food prices,Heightened,24
SOM,3,2016,12,Fuel prices,Typical,71
SOM,3,2016,12,Fuel prices,Heightened,3
SOM,3,2016,12,Heavy rainfall,Typical,69
SOM,3,2016,12,Heavy rainfall,Heightened,2
SOM,3,2016,12,Heavy rainfall,Critical,3
SOM,3,2017,1,Conflict,Typical,43
SOM,3,2017,1,Conflict,Heightened,30
SOM,3,2017,1,Conflict,Critical,1
SOM,3,2017,1,Drought NDVI,Typical,56
SOM,3,2017,1,Drought NDVI,Heightened,12
SOM,3,2017,1,Drought NDVI,Critical,6
SOM,3,2017,1,Drought rainfall,Typical,55
SOM,3,2017,1,Drought rainfall,Heightened,19
SOM,3,2017,1,Exchange rates,Typical,74
SOM,3,2017,1,Food prices,Typical,18
SOM,3,2017,1,Food prices,Heightened,56
SOM,3,2017,1,Fuel prices,Typical,66
SOM,3,2017,1,Fuel prices,Heightened,8
SOM,3,2017,1,Heavy rainfall,Typical,74
SOM,3,2017,2,Conflict,Typical,58
SOM,3,2017,2,Conflict,Heightened,16
SOM,3,2017,2,Drought NDVI,Typical,57
SOM,3,2017,2,Drought NDVI,Heightened,12
SOM,3,2017,2,Drought NDVI,Critical,5
SOM,3,2017,2,Drought rainfall,Typical,66
SOM,3,2017,2,Drought rainfall,Heightened,8
SOM,3,2017,2,Exchange rates,Typical,74
SOM,3,2017,2,Food prices,Typical,12
SOM,3,2017,2,Food prices,Heightened,61
SOM,3,2017,2,Food prices,Critical,1
SOM,3,2017,2,Fuel prices,Typical,17
SOM,3,2017,2,Fuel prices,Heightened,56
SOM,3,2017,2,Fuel prices,Critical,1
SOM,3,2017,2,Heavy rainfall,Typical,74
SOM,3,2017,3,Conflict,Typical,59
SOM,3,2017,3,Conflict,Heightened,15
SOM,3,2017,3,Drought NDVI,Typical,54
SOM,3,2017,3,Drought NDVI,Heightened,14
SOM,3,2017,3,Drought NDVI,Critical,6
SOM,3,2017,3,Drought rainfall,Typical,56
SOM,3,2017,3,Drought rainfall,Heightened,18
SOM,3,2017,3,Exchange rates,Typical,74
SOM,3,2017,3,Food prices,Typical,6
SOM,3,2017,3,Food prices,Heightened,67
SOM,3,2017,3,Food prices,Critical,1
SOM,3,2017,3,Fuel prices,Typical,6
SOM,3,2017,3,Fuel prices,Heightened,67
SOM,3,2017,3,Fuel prices,Critical,1
SOM,3,2017,3,Heavy rainfall,Typical,74
SOM,3,2017,4,Conflict,Typical,46
SOM,3,2017,4,Conflict,Heightened,28
SOM,3,2017,4,Drought NDVI,Typical,44
SOM,3,2017,4,Drought NDVI,Heightened,20
SOM,3,2017,4,Drought NDVI,Critical,10
SOM,3,2017,4,Drought rainfall,Typical,25
SOM,3,2017,4,Drought rainfall,Heightened,34
SOM,3,2017,4,Drought rainfall,Critical,15
SOM,3,2017,4,Exchange rates,Typical,74
SOM,3,2017,4,Food prices,Typical,6
SOM,3,2017,4,Food prices,Heightened,63
SOM,3,2017,4,Food prices,Critical,5
SOM,3,2017,4,Fuel prices,Typical,11
SOM,3,2017,4,Fuel prices,Heightened,57
SOM,3,2017,4,Fuel prices,Critical,6
SOM,3,2017,4,Heavy rainfall,Typical,74
SOM,3,2017,5,Conflict,Typical,54
SOM,3,2017,5,Conflict,Heightened,20
SOM,3,2017,5,Drought NDVI,Typical,35
SOM,3,2017,5,Drought NDVI,Heightened,23
SOM,3,2017,5,Drought NDVI,Critical,16
SOM,3,2017,5,Drought rainfall,Typical,36
SOM,3,2017,5,Drought rainfall,Heightened,22
SOM,3,2017,5,Drought rainfall,Critical,16
SOM,3,2017,5,Exchange rates,Typical,74
SOM,3,2017,5,Food prices,Typical,3
SOM,3,2017,5,Food prices,Heightened,70
SOM,3,2017,5,Food prices,Critical,1
SOM,3,2017,5,Fuel prices,Typical,8
SOM,3,2017,5,Fuel prices,Heightened,60
SOM,3,2017,5,Fuel prices,Critical,6
SOM,3,2017,5,Heavy rainfall,Typical,67
SOM,3,2017,5,Heavy rainfall,Heightened,6
SOM,3,2017,5,Heavy rainfall,Critical,1
SOM,3,2017,6,Conflict,Typical,57
SOM,3,2017,6,Conflict,Heightened,13
SOM,3,2017,6,Conflict,Critical,4
SOM,3,2017,6,Drought NDVI,Typical,30
SOM,3,2017,6,Drought NDVI,Heightened,22
SOM,3,2017,6,Drought NDVI,Critical,22
SOM,3,2017,6,Drought rainfall,Typical,36
SOM,3,2017,6,Drought rainfall,Heightened,16
SOM,3,2017,6,Drought rainfall,Critical,22
SOM,3,2017,6,Exchange rates,Typical,74
SOM,3,2017,6,Food prices,Typical,9
SOM,3,2017,6,Food prices,Heightened,59
SOM,3,2017,6,Food prices,Critical,6
SOM,3,2017,6,Fuel prices,Typical,7
SOM,3,2017,6,Fuel prices,Heightened,60
SOM,3,2017,6,Fuel prices,Critical,7
SOM,3,2017,6,Heavy rainfall,Typical,74
SOM,3,2017,7,Conflict,Typical,53
SOM,3,2017,7,Conflict,Heightened,21
SOM,3,2017,7,Drought NDVI,Typical,33
SOM,3,2017,7,Drought NDVI,Heightened,26
SOM,3,2017,7,Drought NDVI,Critical,15
SOM,3,2017,7,Drought rainfall,Typical,46
SOM,3,2017,7,Drought rainfall,Heightened,19
SOM,3,2017,7,Drought rainfall,Critical,9
SOM,3,2017,7,Exchange rates,Typical,74
SOM,3,2017,7,Food prices,Typical,8
SOM,3,2017,7,Food prices,Heightened,65
SOM,3,2017,7,Food prices,Critical,1
SOM,3,2017,7,Fuel prices,Typical,13
SOM,3,2017,7,Fuel prices,Heightened,59
SOM,3,2017,7,Fuel prices,Critical,2
SOM,3,2017,7,Heavy rainfall,Typical,74
SOM,3,2017,8,Conflict,Typical,53
SOM,3,2017,8,Conflict,Heightened,21
SOM,3,2017,8,Drought NDVI,Typical,34
SOM,3,2017,8,Drought NDVI,Heightened,23
SOM,3,2017,8,Drought NDVI,Critical,17
SOM,3,2017,8,Drought rainfall,Typical,42
SOM,3,2017,8,Drought rainfall,Heightened,21
SOM,3,2017,8,Drought rainfall,Critical,11
SOM,3,2017,8,Exchange rates,Typical,74
SOM,3,2017,8,Food prices,Typical,8
SOM,3,2017,8,Food prices,Heightened,61
SOM,3,2017,8,Food prices,Critical,5
SOM,3,2017,8,Fuel prices,Typical,12
SOM,3,2017,8,Fuel prices,Heightened,62
SOM,3,2017,8,Heavy rainfall,Typical,74
SOM,3,2017,9,Conflict,Typical,49
SOM,3,2017,9,Conflict,Heightened,25
SOM,3,2017,9,Drought NDVI,Typical,39
SOM,3,2017,9,Drought NDVI,Heightened,18
SOM,3,2017,9,Drought NDVI,Critical,17
SOM,3,2017,9,Drought rainfall,Typical,46
SOM,3,2017,9,Drought rainfall,Heightened,18
SOM,3,2017,9,Drought rainfall,Critical,10
SOM,3,2017,9,Exchange rates,Typical,74
